symbol,group,mode,dump_pct,take_profit_pct,stop_loss_pct,timeout_minutes,trades,wins,losses,timeouts,both_hit,win_rate_pct,resolved_win_rate_pct,breakeven_win_rate_pct,edge_vs_be_pp,net_usd,fees_usd,avg_hold_minutes,avg_win_usd,avg_loss_usd,worst_trade_usd,best_trade_usd
BCHUSDT,large_alt,always_in_15m,0.0,3.0,1.5,720,20,2,9,9,0,10.0,18.181818181818183,37.777777777777786,-19.595959595959602,-89.84625673878756,40.0,456.1,11.813339078027308,-15.362747446917169,-17.0,27.999999999999996
BCHUSDT,large_alt,dump_reclaim,0.8,1.5,1.0,240,1,1,0,0,0,100.0,100.0,47.99999999999999,52.00000000000001,13.0,2.0,141.0,13.0,0.0,13.0,13.0
BCHUSDT,large_alt,dump_reclaim,0.8,1.5,1.0,480,1,1,0,0,0,100.0,100.0,47.99999999999999,52.00000000000001,13.0,2.0,141.0,13.0,0.0,13.0,13.0
BCHUSDT,large_alt,dump_reclaim,0.8,1.5,1.0,720,1,1,0,0,0,100.0,100.0,47.99999999999999,52.00000000000001,13.0,2.0,141.0,13.0,0.0,13.0,13.0
BCHUSDT,large_alt,dump_reclaim,0.8,2.0,1.0,240,1,0,1,0,0,0.0,0.0,39.99999999999999,-39.99999999999999,-12.0,2.0,208.0,0.0,-12.0,-12.0,-12.0
BCHUSDT,large_alt,dump_reclaim,0.8,2.0,1.0,480,1,0,1,0,0,0.0,0.0,39.99999999999999,-39.99999999999999,-12.0,2.0,208.0,0.0,-12.0,-12.0,-12.0
BCHUSDT,large_alt,dump_reclaim,0.8,2.0,1.0,720,1,0,1,0,0,0.0,0.0,39.99999999999999,-39.99999999999999,-12.0,2.0,208.0,0.0,-12.0,-12.0,-12.0
BCHUSDT,large_alt,dump_reclaim,0.8,2.0,1.5,240,1,0,1,0,0,0.0,0.0,48.57142857142857,-48.57142857142857,-17.0,2.0,211.0,0.0,-17.0,-17.0,-17.0
BCHUSDT,large_alt,dump_reclaim,0.8,2.0,1.5,480,1,0,1,0,0,0.0,0.0,48.57142857142857,-48.57142857142857,-17.0,2.0,211.0,0.0,-17.0,-17.0,-17.0
BCHUSDT,large_alt,dump_reclaim,0.8,2.0,1.5,720,1,0,1,0,0,0.0,0.0,48.57142857142857,-48.57142857142857,-17.0,2.0,211.0,0.0,-17.0,-17.0,-17.0
BCHUSDT,large_alt,dump_reclaim,0.8,2.5,1.2,240,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,0.8,2.5,1.2,480,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,0.8,2.5,1.2,720,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,0.8,3.0,1.5,240,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,0.8,3.0,1.5,480,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,0.8,3.0,1.5,720,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.2,1.5,1.0,240,1,1,0,0,0,100.0,100.0,47.99999999999999,52.00000000000001,13.0,2.0,141.0,13.0,0.0,13.0,13.0
BCHUSDT,large_alt,dump_reclaim,1.2,1.5,1.0,480,1,1,0,0,0,100.0,100.0,47.99999999999999,52.00000000000001,13.0,2.0,141.0,13.0,0.0,13.0,13.0
BCHUSDT,large_alt,dump_reclaim,1.2,1.5,1.0,720,1,1,0,0,0,100.0,100.0,47.99999999999999,52.00000000000001,13.0,2.0,141.0,13.0,0.0,13.0,13.0
BCHUSDT,large_alt,dump_reclaim,1.2,2.0,1.0,240,1,0,1,0,0,0.0,0.0,39.99999999999999,-39.99999999999999,-12.0,2.0,208.0,0.0,-12.0,-12.0,-12.0
BCHUSDT,large_alt,dump_reclaim,1.2,2.0,1.0,480,1,0,1,0,0,0.0,0.0,39.99999999999999,-39.99999999999999,-12.0,2.0,208.0,0.0,-12.0,-12.0,-12.0
BCHUSDT,large_alt,dump_reclaim,1.2,2.0,1.0,720,1,0,1,0,0,0.0,0.0,39.99999999999999,-39.99999999999999,-12.0,2.0,208.0,0.0,-12.0,-12.0,-12.0
BCHUSDT,large_alt,dump_reclaim,1.2,2.0,1.5,240,1,0,1,0,0,0.0,0.0,48.57142857142857,-48.57142857142857,-17.0,2.0,211.0,0.0,-17.0,-17.0,-17.0
BCHUSDT,large_alt,dump_reclaim,1.2,2.0,1.5,480,1,0,1,0,0,0.0,0.0,48.57142857142857,-48.57142857142857,-17.0,2.0,211.0,0.0,-17.0,-17.0,-17.0
BCHUSDT,large_alt,dump_reclaim,1.2,2.0,1.5,720,1,0,1,0,0,0.0,0.0,48.57142857142857,-48.57142857142857,-17.0,2.0,211.0,0.0,-17.0,-17.0,-17.0
BCHUSDT,large_alt,dump_reclaim,1.2,2.5,1.2,240,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.2,2.5,1.2,480,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.2,2.5,1.2,720,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.2,3.0,1.5,240,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.2,3.0,1.5,480,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.2,3.0,1.5,720,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,1.5,1.0,240,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,1.5,1.0,480,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,1.5,1.0,720,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,2.0,1.0,240,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,2.0,1.0,480,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,2.0,1.0,720,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,2.0,1.5,240,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,2.0,1.5,480,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,2.0,1.5,720,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,2.5,1.2,240,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,2.5,1.2,480,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,2.5,1.2,720,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,3.0,1.5,240,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,3.0,1.5,480,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,large_alt,dump_reclaim,1.5,3.0,1.5,720,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,always_in_15m,0.0,1.5,1.0,240,42,3,8,31,0,7.142857142857143,27.272727272727273,47.99999999999999,-20.72727272727272,-78.19189325910936,84.0,209.85714285714286,6.6139227619316046,-5.661134109111043,-12.0,13.0
BNBUSDT,major,always_in_15m,0.0,1.5,1.0,480,26,2,11,13,0,7.6923076923076925,15.384615384615385,47.99999999999999,-32.615384615384606,-79.43990123711119,52.00000000000001,347.46153846153845,7.11296054611592,-9.410594168641902,-12.0,13.0
BNBUSDT,major,always_in_15m,0.0,1.5,1.0,720,23,5,11,7,0,21.73913043478261,31.25,47.99999999999999,-16.749999999999993,-52.029444497198966,46.0,397.2608695652174,8.43637096344499,-10.491781087049914,-12.0,13.0
BNBUSDT,major,always_in_15m,0.0,2.0,1.0,240,41,1,8,32,0,2.4390243902439024,11.11111111111111,39.99999999999999,-28.888888888888882,-90.21609949144381,82.0,214.90243902439025,5.808078833147287,-5.5142429479038375,-12.0,18.000000000000004
BNBUSDT,major,always_in_15m,0.0,2.0,1.0,480,26,2,11,13,0,7.6923076923076925,15.384615384615385,39.99999999999999,-24.615384615384606,-75.03590778294243,52.00000000000001,347.61538461538464,8.935016421217954,-9.144179739641416,-12.0,18.000000000000004
BNBUSDT,major,always_in_15m,0.0,2.0,1.0,720,20,1,7,12,0,5.0,12.5,39.99999999999999,-27.499999999999993,-51.47124007762241,40.0,455.9,8.09214732949364,-8.316636260313684,-12.0,18.000000000000004
BNBUSDT,major,always_in_15m,0.0,2.0,1.5,240,38,1,2,35,0,2.6315789473684212,33.333333333333336,48.57142857142857,-15.238095238095234,-68.16552501699063,76.0,232.10526315789474,6.483661837021593,-5.614210271586528,-17.0,18.000000000000004
BNBUSDT,major,always_in_15m,0.0,2.0,1.5,480,20,1,3,16,0,5.0,25.0,48.57142857142857,-23.57142857142857,-51.30103907223443,40.0,454.65,6.9540524648875,-10.353410114201994,-17.0,18.000000000000004
BNBUSDT,major,always_in_15m,0.0,2.0,1.5,720,15,2,1,12,0,13.333333333333334,66.66666666666667,48.57142857142857,18.095238095238102,-3.0536915534119498,30.0,610.6,8.205856513160551,-9.814363379813766,-17.0,18.000000000000004
BNBUSDT,major,always_in_15m,0.0,2.5,1.2,240,40,1,6,33,0,2.5,14.285714285714286,37.837837837837846,-23.55212355212356,-93.79736977904498,80.0,220.2,6.252624302084407,-5.6060771414473605,-14.0,23.0
BNBUSDT,major,always_in_15m,0.0,2.5,1.2,480,23,1,6,16,0,4.3478260869565215,14.285714285714286,37.837837837837846,-23.55212355212356,-40.60284088502733,46.0,393.39130434782606,6.8838154423668865,-9.693734229255254,-14.0,23.0
BNBUSDT,major,always_in_15m,0.0,2.5,1.2,720,17,1,5,11,0,5.882352941176471,16.666666666666668,37.837837837837846,-21.171171171171178,-35.6578404198134,34.0,537.8823529411765,7.043135593460289,-8.495978957403542,-14.0,23.0
BNBUSDT,major,always_in_15m,0.0,3.0,1.5,240,38,1,2,35,0,2.6315789473684212,33.333333333333336,37.777777777777786,-4.44444444444445,-58.16552501699061,76.0,232.3421052631579,7.316995170354926,-5.614210271586528,-17.0,27.999999999999996
BNBUSDT,major,always_in_15m,0.0,3.0,1.5,480,20,1,3,16,0,5.0,25.0,37.777777777777786,-12.777777777777786,-41.30103907223443,40.0,454.5,8.06516357599861,-10.353410114201994,-17.0,27.999999999999996
BNBUSDT,major,always_in_15m,0.0,3.0,1.5,720,15,1,1,13,0,6.666666666666667,50.0,37.777777777777786,12.222222222222214,1.6200024151001866,30.0,610.4,8.997829809125387,-10.051805151128988,-17.0,27.999999999999996
BNBUSDT,major,dump_reclaim,0.8,1.5,1.0,240,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,0.8,1.5,1.0,480,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,0.8,1.5,1.0,720,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,0.8,2.0,1.0,240,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,0.8,2.0,1.0,480,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,0.8,2.0,1.0,720,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,0.8,2.0,1.5,240,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,0.8,2.0,1.5,480,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,0.8,2.0,1.5,720,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,0.8,2.5,1.2,240,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,0.8,2.5,1.2,480,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,0.8,2.5,1.2,720,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,0.8,3.0,1.5,240,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,0.8,3.0,1.5,480,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,0.8,3.0,1.5,720,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,1.5,1.0,240,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,1.5,1.0,480,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,1.5,1.0,720,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,2.0,1.0,240,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,2.0,1.0,480,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,2.0,1.0,720,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,2.0,1.5,240,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,2.0,1.5,480,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,2.0,1.5,720,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,2.5,1.2,240,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,2.5,1.2,480,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,2.5,1.2,720,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,3.0,1.5,240,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,3.0,1.5,480,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.2,3.0,1.5,720,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,1.5,1.0,240,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,1.5,1.0,480,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,1.5,1.0,720,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,2.0,1.0,240,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,2.0,1.0,480,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,2.0,1.0,720,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,2.0,1.5,240,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,2.0,1.5,480,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,2.0,1.5,720,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,2.5,1.2,240,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,2.5,1.2,480,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,2.5,1.2,720,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,3.0,1.5,240,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,3.0,1.5,480,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNBUSDT,major,dump_reclaim,1.5,3.0,1.5,720,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,always_in_15m,0.0,1.5,1.0,240,44,3,10,31,0,6.818181818181818,23.076923076923077,47.99999999999999,-24.923076923076916,-118.22099589526212,88.0,200.11363636363637,5.022661111591051,-6.284608381917896,-12.0,13.0
BTCUSDT,major,always_in_15m,0.0,1.5,1.0,480,29,4,12,13,0,13.793103448275861,25.0,47.99999999999999,-22.999999999999993,-83.66574917535809,58.0,311.8965517241379,7.600491932574542,-9.292842246315448,-12.0,13.0
BTCUSDT,major,always_in_15m,0.0,1.5,1.0,720,24,3,11,10,0,12.5,21.428571428571427,47.99999999999999,-26.571428571428566,-87.21232665001999,48.0,379.5416666666667,7.561838080349336,-9.23168945580092,-12.0,13.0
BTCUSDT,major,always_in_15m,0.0,2.0,1.0,240,42,1,10,31,0,2.380952380952381,9.090909090909092,39.99999999999999,-30.9090909090909,-114.38723757675058,84.0,209.5,5.726809772956628,-5.722004679976566,-12.0,18.000000000000004
BTCUSDT,major,always_in_15m,0.0,2.0,1.0,480,25,1,11,13,0,4.0,8.333333333333334,39.99999999999999,-31.666666666666657,-77.62602203950118,50.0,362.64,7.799131921657611,-9.23863808340123,-12.0,18.000000000000004
BTCUSDT,major,always_in_15m,0.0,2.0,1.0,720,22,2,11,9,0,9.090909090909092,15.384615384615385,39.99999999999999,-24.615384615384606,-84.50992485651976,44.0,414.3636363636364,7.748200318904375,-9.249821805923359,-12.0,18.000000000000004
BTCUSDT,major,always_in_15m,0.0,2.0,1.5,240,39,1,3,35,0,2.5641025641025643,25.0,48.57142857142857,-23.57142857142857,-98.52015493935798,78.0,226.02564102564102,5.73954945672214,-5.773399962975054,-17.0,18.000000000000004
BTCUSDT,major,always_in_15m,0.0,2.0,1.5,480,22,1,4,17,0,4.545454545454546,20.0,48.57142857142857,-28.57142857142857,-69.61976024519991,44.0,412.04545454545456,8.207145020842681,-8.471318359406578,-17.0,18.000000000000004
BTCUSDT,major,always_in_15m,0.0,2.0,1.5,720,16,1,4,11,0,6.25,20.0,48.57142857142857,-28.57142857142857,-41.550536324895184,32.0,572.9375,9.375796871615982,-8.039047334815917,-17.0,18.000000000000004
BTCUSDT,major,always_in_15m,0.0,2.5,1.2,240,40,1,4,35,0,2.5,20.0,37.837837837837846,-17.837837837837846,-100.15848555483122,80.0,219.775,6.1940949112675945,-5.803225157888784,-14.0,23.0
BTCUSDT,major,always_in_15m,0.0,2.5,1.2,480,22,1,7,14,0,4.545454545454546,12.5,37.837837837837846,-25.337837837837846,-76.26530574581838,44.0,412.40909090909093,10.11076669901084,-8.558119121242713,-14.0,23.0
BTCUSDT,major,always_in_15m,0.0,2.5,1.2,720,17,1,5,11,0,5.882352941176471,16.666666666666668,37.837837837837846,-21.171171171171178,-38.550536324895184,34.0,538.4705882352941,10.37579687161598,-7.535793390247924,-14.0,23.0
BTCUSDT,major,always_in_15m,0.0,3.0,1.5,240,39,1,3,35,0,2.5641025641025643,25.0,37.777777777777786,-12.777777777777786,-88.52015493935797,78.0,225.94871794871796,6.648640365813049,-5.773399962975054,-17.0,27.999999999999996
BTCUSDT,major,always_in_15m,0.0,3.0,1.5,480,20,0,4,16,0,0.0,0.0,37.777777777777786,-37.777777777777786,-83.13568017685448,40.0,454.65,6.879642383091135,-6.915890606826189,-17.0,8.548611712835276
BTCUSDT,major,always_in_15m,0.0,3.0,1.5,720,16,1,4,11,0,6.25,20.0,37.777777777777786,-17.777777777777786,-31.55053632489519,32.0,572.6875,11.37579687161598,-8.039047334815917,-17.0,27.999999999999996
BTCUSDT,major,dump_reclaim,0.8,1.5,1.0,240,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,0.8,1.5,1.0,480,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,0.8,1.5,1.0,720,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,0.8,2.0,1.0,240,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,0.8,2.0,1.0,480,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,0.8,2.0,1.0,720,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,0.8,2.0,1.5,240,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,0.8,2.0,1.5,480,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,0.8,2.0,1.5,720,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,0.8,2.5,1.2,240,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,0.8,2.5,1.2,480,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,0.8,2.5,1.2,720,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,0.8,3.0,1.5,240,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,0.8,3.0,1.5,480,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,0.8,3.0,1.5,720,0,0,0,0,0,0.0,,37.777777777777786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,1.2,1.5,1.0,240,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,1.2,1.5,1.0,480,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,1.2,1.5,1.0,720,0,0,0,0,0,0.0,,47.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,1.2,2.0,1.0,240,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,1.2,2.0,1.0,480,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,1.2,2.0,1.0,720,0,0,0,0,0,0.0,,39.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,1.2,2.0,1.5,240,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,1.2,2.0,1.5,480,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,1.2,2.0,1.5,720,0,0,0,0,0,0.0,,48.57142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,1.2,2.5,1.2,240,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,major,dump_reclaim,1.2,2.5,1.2,480,0,0,0,0,0,0.0,,37.837837837837846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
