symbol,combo,dip_pct,dip_minutes,stable_range_pct,stable_minutes,take_profit_pct,stop_loss_pct,timeout_minutes,candidates,trades,wins,losses,timeouts,both_hit,win_rate_pct,resolved_win_rate_pct,breakeven_win_rate_pct,edge_vs_be_pp,net_usd,fees_usd,avg_hold_minutes,avg_win_usd,avg_loss_usd,worst_trade_usd,best_trade_usd
MRVL,d5_w60,5.0,1560,1.5,60,5.0,4.0,2880,162,38,15,17,6,0,39.473684210526315,46.875,51.11111111111111,-4.236111111111107,-25.239575848455345,228.0,330.6578947368421,37.985419204777386,-43.608219996889055,-46.0,44.00000000000001
MRVL,d5_w120,5.0,1560,1.5,120,5.0,4.0,2880,84,32,17,11,4,0,53.125,60.714285714285715,51.11111111111111,9.603174603174608,245.6594202813293,192.0,311.5625,41.66820329553222,-42.00280325644484,-46.0,44.00000000000001
MRVL,d5_w180,5.0,1560,1.5,180,5.0,4.0,2880,56,31,18,10,3,0,58.064516129032256,64.28571428571429,51.11111111111111,13.174603174603185,327.98471704768866,186.0,259.19354838709677,41.9765295584188,-39.13077871352237,-46.0,44.00000000000001
MRVL,d5_w240,5.0,1560,1.5,240,5.0,4.0,2880,38,29,12,11,6,0,41.37931034482759,52.17391304347826,51.11111111111111,1.062801932367151,27.6277885307603,174.00000000000003,244.6551724137931,40.740650354800906,-36.182754429096825,-46.0,44.00000000000001
MRVL,d5_w300,5.0,1560,1.5,300,5.0,4.0,2880,33,26,11,10,5,0,42.30769230769231,52.38095238095238,51.11111111111111,1.2698412698412724,74.69420349030473,156.0,238.26923076923077,36.4192093651372,-42.872176089704844,-46.0,44.00000000000001
AMD,d4_w30,4.0,1560,1.5,30,5.0,4.0,2880,354,31,9,11,11,0,29.032258064516128,45.0,51.11111111111111,-6.111111111111107,-231.4260534540029,186.0,461.4516129032258,40.044313328805664,-37.47146386314057,-46.0,44.00000000000001
AMD,d4_w60,4.0,1560,1.5,60,5.0,4.0,2880,187,32,11,10,11,0,34.375,52.38095238095238,51.11111111111111,1.2698412698412724,-99.70346091772963,192.0,434.0625,40.33172920805844,-36.90820387947488,-46.0,44.00000000000001
AMD,d4_w120,4.0,1560,1.5,120,5.0,4.0,2880,96,27,11,8,8,0,40.74074074074074,57.89473684210526,51.11111111111111,6.783625730994153,1.8824953422325272,162.0,457.22222222222223,39.77717205856124,-36.801481529933106,-46.0,44.00000000000001
AMD,d4_w180,4.0,1560,1.5,180,5.0,4.0,2880,63,28,11,9,8,0,39.285714285714285,55.0,51.11111111111111,3.888888888888893,-52.79730646816265,168.0,382.67857142857144,41.48425243354995,-34.413020979422626,-46.0,44.00000000000001
AMD,d4_w240,4.0,1560,1.5,240,5.0,4.0,2880,43,26,8,8,10,0,30.76923076923077,50.0,51.11111111111111,-1.1111111111111072,-105.993891043721,156.0,347.6923076923077,39.53610435500859,-36.059402596587695,-46.0,44.00000000000001
AMD,d4_w300,4.0,1560,1.5,300,5.0,4.0,2880,35,25,9,8,8,0,36.0,52.94117647058823,51.11111111111111,1.8300653594771248,-74.78936307609032,150.0,338.8,41.10487952503943,-37.638788417966005,-46.0,44.00000000000001
AMD,d5_w30,5.0,1560,1.5,30,5.0,4.0,2880,284,28,9,9,10,0,32.142857142857146,50.0,51.11111111111111,-1.1111111111111072,-129.74250609634106,168.0,423.57142857142856,40.77184928422091,-34.013696954280654,-46.0,44.00000000000001
